@relation 'cooperative'
@attribute TIME numeric
@attribute TYPE numeric
@attribute NODEID numeric
@attribute CAPACITY numeric
@attribute RATE numeric
@attribute BSDISTANCE numeric
@attribute R1DISTANCE numeric
@attribute R2DISTANCE numeric
@attribute R3DISTANCE numeric
@attribute R4DISTANCE numeric
@attribute R5DISTANCE numeric
@attribute selected {0, 1, 2, 3, 4, 5}
@data
326,2,48,16.307,24.359,1218.2,743.12,491.86,394.63,128.11,0,5
326,2,49,16.464,14.126,927,308.4,503.21,386.63,276.57,210.66,0
326,2,50,8.1148,39.939,821.74,105.11,217.91,381.08,420.23,84.135,5
326,2,51,19.49,10.44,892.19,108.58,259.28,446.25,220.49,199.58,0
326,2,52,15.751,26.205,1655.4,23.66,0,0,0,195.93,4
326,2,53,19.131,18.501,1052.8,0,191.14,10.126,303.38,248.43,0
326,2,54,16.64,2.7938,1087.2,68.964,132.79,13.761,0,0,0
326,2,55,19.986,20.368,634.45,545.31,0.92794,312.51,125.43,285.74,2
326,2,56,17.961,21.493,1056.9,511.89,285.6,145.46,406.78,412.05,3
326,3,57,0.55752,2,793.48,0,483.26,739.12,-104.1,311.41,4
326,3,58,0,2,978.23,639.58,419.85,0,1250.4,0,5
326,3,59,0,2,955.04,0,262.56,1371.3,366.85,-10.347,5
326,3,60,2.4662,2,2001.2,627.93,0,593.33,1198.5,1226.8,0
326,3,61,0,2,106.48,419.86,0,2065.5,0,548.42,4
326,3,62,1.893,2,1214.7,0,234.76,948.53,572.54,250.9,1
326,3,63,0,2,1771.4,131.69,1313.4,695.89,-81.004,537.71,4
326,3,64,0,2,1694.3,1938.7,93.516,493.32,0,0,5
326,3,65,0,2,1729.8,166.77,370.94,1006.2,1030.3,277.05,1
326,3,66,0,2,1491.5,474.27,0,451.02,32.485,250.49,2
326,3,67,0,2,1289.4,985.29,244.92,396.2,-535.45,0,4
326,3,68,0,2,1342.4,357.67,751.04,0,652.61,380.49,3
326,3,69,0.30934,2,980.07,0,-512.89,889.8,0,0,2
326,3,70,0,2,1094.5,589.96,1013.4,284.03,372,583.97,3
326,3,71,0.8078,2,1033.3,126.15,-1002.9,-223.95,112.99,462.87,2
326,3,72,2.7134,2,1873.9,333.28,-39.926,0,-177.51,1010.7,0
326,3,73,0,2,943.77,1505,613.1,28.644,1035,822.74,3
326,3,74,0,2,752.04,0,359.46,-68.293,451.83,19.008,3
326,3,75,0,2,1300.6,393.13,247.83,0,587.91,-597.5,5
326,3,76,0,2,2203.2,524.1,87.346,1143.1,-114.26,655.59,4
326,3,77,0,2,1752.1,919.38,0,513.41,427.77,1270.4,2
326,3,78,0.15353,2,1217.3,1221.2,-331.94,338.14,0,753.55,2
326,3,79,0,2,2082.4,0,721.39,151.47,559.97,349.72,1
326,3,80,2.0264,2,2104.5,0,896.61,993.05,980.01,397.2,0
326,3,81,1.7519,2,348.02,568.87,261.78,0,-254.59,0,4
326,3,82,0,2,2062.1,1130.6,0,395.51,1297.2,364.08,2
326,3,83,0,2,1376.1,-104.69,-127.23,794.59,660.53,769.81,2
326,3,84,3.5134,2,156.78,94.979,-30.17,812.51,442.08,767.99,0
326,3,85,3.9872,2,1440.1,709.48,774.75,365.27,935.57,0,0
326,3,86,0.10772,2,1556.1,586.24,0,249.7,73.122,0,5
326,3,87,2.6321,2,1670.6,0,695.64,1267.6,0,883.86,0
326,3,88,0.40351,2,2062.8,732.08,640.99,385.09,1052.5,576.18,3
326,3,89,0,2,1848.5,151.67,1162.1,319.97,828.9,95.509,5
326,3,90,0,2,2662.5,349.98,1534.1,0,848.96,101,3
326,3,91,0,2,544.19,341.3,0,179.82,103.38,0,5
326,3,92,2.7385,2,1475.2,220.74,703.04,-22.942,196.24,194.5,0
326,3,93,3.0827,2,1526.4,221.36,906.11,-282.42,0,640.6,0
326,3,94,0,2,2896.2,1022.5,546.09,744.85,842.53,124.79,5
326,3,95,0.40566,2,935.89,-313.61,779.15,892.95,471.66,0,1
326,3,96,0,2,1993.7,-99.123,729.93,83.221,828.21,474.25,1
326,3,97,3.4425,2,1356.7,902.15,330.79,0,660.3,273.25,0
326,3,98,0,2,1417,-109.91,777.55,1232.5,554.38,0,1
326,3,99,0,2,1681.4,-164.28,1345.2,336.1,782.55,-613.98,5
326,3,100,1.8732,2,1688,-630.26,-98.716,396.27,1259.6,491.64,1
326,3,101,2.4432,2,1057.2,612.36,-544.4,1123.5,670.51,1053.8,0
326,3,102,0,2,1674.3,-182.18,0,0,0,129.82,1
326,3,103,0.10597,2,2780.5,0,-259.53,100.31,832.24,411.28,2
326,3,104,0,2,1443.1,411.75,1424.6,750.44,0,0,5
326,3,105,3.554,2,1026.7,159.08,91.224,-57.696,-217.57,937.85,0
326,3,106,1.2929,2,1517.6,176.02,1103.2,1107.9,479.16,184.21,1
327,0,1,50000,0,0,0,0,0,0,0,0
327,1,2,500,0,0,0,0,0,0,0,0
327,1,3,500,0,0,0,0,0,0,0,0
327,1,4,500,0,0,0,0,0,0,0,0
327,1,5,500,0,0,0,0,0,0,0,0
327,1,6,500,0,0,0,0,0,0,0,0
327,2,7,14.521,12.858,1026.9,569.73,100.96,404.98,283.77,36.225,0
327,2,8,11.792,30.93,858.06,505.07,286.77,381.02,155.92,453.26,4
327,2,9,15.495,20.268,1162.5,534.94,37.563,0,0,84.239,4
327,2,10,11.597,0,1301.8,0,0,415.16,334.5,344.81,0
327,2,11,13.198,30.393,939.83,315.54,193.94,0,0,0,5
327,2,12,13.083,30.532,1303.8,118.6,428.26,700.86,234.05,302.05,1
327,2,13,16.985,23.903,1327.2,41.278,362.59,194.03,597.62,366.68,1
327,2,14,17.467,26.798,981.59,190.57,139.57,79.778,389.64,227.9,3
327,2,15,8.1725,15.607,704.14,198.44,0,825.56,349.27,0,5
327,2,16,12.388,20.079,1287.4,467.67,0,99.426,314.66,379.63,2
327,2,17,13.268,10.01,882.91,427.02,804.32,149.98,344.73,454.09,0
327,2,18,17.726,27.442,515.65,673.48,512.46,335.07,628.46,0,5
327,2,19,17.728,30.902,795.44,239.27,530.35,120.91,262.7,593.42,3
327,2,20,14.222,11.186,885.28,198.74,491.97,131.57,0,24.765,0
327,2,21,14.372,27.748,588.85,318.38,413.3,496.83,691.93,109.63,5
327,2,22,8.752,10.31,602.88,519.08,173.54,317.62,190.21,328.65,2
327,2,23,16.212,10.783,1070.9,194.01,0,548.22,235.61,622.64,0
327,2,24,3.2993,21.173,1259.1,606.45,112.16,367.4,338.78,574.72,2
327,2,25,12.843,11.485,876.49,688.42,445.89,150.35,595.75,543.95,0
327,2,26,13.803,0,550.52,177.87,87.272,347.01,165.18,0,0
327,2,27,5.9872,19.786,1347.6,0,328.27,0,117.7,22.431,3
327,2,28,15.334,10.212,1386.8,56.902,678.5,350,0,219.95,0
327,2,29,13.275,31.903,1176.3,160.25,387.82,915.63,0,500.46,4
327,2,30,15.499,28.732,1049.9,270.84,273.41,263.65,410.44,714.39,3
327,2,31,9.5788,29.299,1495.4,139.62,576.89,0,238.19,318.87,3
327,2,32,13.356,30.102,704.63,474.91,88.703,640.05,100.31,283.52,2
327,2,33,10.277,14.704,565.67,409.14,463.27,363.61,86.148,347.13,4
327,2,34,11.44,17.116,911.7,525.07,0,376.2,0,372.63,4
327,2,35,13.356,22.506,842.54,451.42,716.76,157.38,43.301,479.86,4
327,2,36,10.103,29.923,926.76,397.73,369.93,319.99,0,419.02,4
327,2,37,10.738,17.713,905.44,353.34,0,12.234,213.59,0,5
327,2,38,17.313,8.5215,805.02,437,241.97,394.17,333.06,0,0
327,2,39,18.828,5.6839,1099.9,542.37,315.99,549.04,654.6,251.33,0
327,2,40,12.223,5.0526,869.71,182.41,60.141,334.68,37.987,248.51,0
327,2,41,16.939,31.413,1051.4,259,0,193.06,569.57,0,5
327,2,42,18.922,17.848,941.3,268.28,540.74,0,92.419,0,0
327,2,43,11.45,18.899,1105.4,360.65,357.21,0,152.03,148.41,3
327,2,44,19.759,12.753,999,92.453,99.17,380.47,232.28,356.51,0
327,2,45,16.086,25.566,1026.4,891.5,0,65.207,380.72,0,5
327,2,46,15.529,0,1093.4,584.64,423.75,300.52,556.6,0.18224,0
327,2,47,16.221,22.616,1109.9,5.2985,482.33,187.17,230.7,0,5
327,2,48,14.132,0,832.28,763.52,67.368,484.75,268.47,31.008,0
327,2,49,13.678,11.051,1185.3,40.794,303.32,174.11,460.36,297.25,0
327,2,50,0.81818,15.537,811.41,616.75,0,404.32,0,0,5
327,2,51,15.211,28.373,1281.5,456.85,7.778,546.46,312.77,381.22,2
327,2,52,17.73,0.22545,835.36,353.56,236.93,285.08,95.737,395.51,0
327,2,53,14.64,9.3937,1074.2,84.539,455.11,0,0,0,0
327,2,54,16.618,1.1642,1400.9,323.35,153.31,93.434,449.79,315.61,0
327,2,55,19.283,7.158,943.16,229.56,98.578,411.25,535.8,101.11,0
327,2,56,15.263,13.286,935.7,9.2698,71.787,749.62,466.01,76.599,0
327,3,57,0.70848,2,1230.1,27.541,-152.47,-153.41,1251.6,255.08,3
327,3,58,0,2,1022,853.13,339.23,1543,1426.9,378.34,2
327,3,59,0,2,2626.7,-124.47,1120.4,0,0,6.4448,1
327,3,60,0,2,1178.9,0,0,1195.4,382.38,528.54,2
327,3,61,1.43,2,1811,180.58,731.9,0,0,0,5
327,3,62,2.8409,2,1407.6,130.36,-122.96,20.8,-432.44,237.62,0
327,3,63,0,2,1076.8,1454.5,22.958,317.66,516.17,993.01,2
327,3,64,2.2291,2,1454,164.37,766.49,397.21,972.33,876.65,0
327,3,65,0,2,1737.3,394.21,0,-100.96,687.2,0,3
327,3,66,0,2,2191.7,408.34,0,1151.4,1078,580.96,2
327,3,67,1.7982,2,1634.7,645.42,780.12,110.86,224.21,623.24,3
327,3,68,2.59,2,1340.8,402.66,876.94,1447.8,578.6,0,0
327,3,69,3.9735,2,1845.1,738.03,223.91,-22.065,253.13,331.07,0
327,3,70,0,2,1047.4,726.52,1255.2,727.19,0,768.5,4
327,3,71,0,2,1760.2,-653.21,131.35,408.35,599.64,641.93,1
327,3,72,0,2,1301.9,262.56,872.78,675.03,506.98,472.64,1
327,3,73,0.10512,2,1668.3,44.475,0,8.9133,196.23,374.76,2
327,3,74,0,2,1277.5,895.92,-215.61,975.61,206.39,823.8,2
327,3,75,0,2,1757.9,-48.1,575.11,190.64,100.69,731.14,1
327,3,76,0,2,1442,703.94,506.87,624.87,882.18,0,5
327,3,77,0,2,1615.7,0,-494,0,916.32,-463.89,2
327,3,78,0,2,2151.1,-480.97,915.93,261.98,0,616.3,1
327,3,79,1.2826,2,2017.2,-451.65,1141.6,812.57,0,-42.734,1
327,3,80,1.3693,2,343.1,227.21,636.68,-184.72,616.44,669.12,3
327,3,81,0,2,1734.6,1272.9,-657.56,0,980.96,1004.9,2
327,3,82,2.4741,2,1788.5,451.7,-67.693,293.16,602.66,1455.7,0
327,3,83,2.8176,2,2242.4,233.21,922.73,-360.11,438.19,661.51,0
327,3,84,0,2,1535.8,292.34,0,573.03,0,510.34,4
327,3,85,0,2,1645.4,688.79,693.67,-601.89,428.04,158.16,3
327,3,86,0,2,1690.3,169.49,982.41,54.993,0,75.317,4
327,3,87,0,2,1324.1,61.797,0,259.44,-96.217,0,4
327,3,88,3.4973,2,1276,-136.85,-377.88,254.82,832.68,0,0
327,3,89,0,2,1740.9,1014.5,722.1,883.57,268.44,1173.8,4
327,3,90,0,2,1290.8,943.55,-172,1237.1,1287.1,585.8,2
327,3,91,0.3324,2,1726.2,766.88,0,530.31,795.38,0,5
327,3,92,2.2939,2,1100.3,1896.1,-598.61,0,1066.5,0,0
327,3,93,0.92205,2,961.4,1055.1,-380.76,0,1035.6,147.22,2
327,3,94,0,2,1804.5,1033.9,107.08,234.03,-562.99,247.99,4
327,3,95,1.0695,2,994.21,37.665,0,293.86,1261.9,0,5
327,3,96,0,2,963.55,1136.6,-84.381,178.79,341.38,1347.3,2
327,3,97,0,2,1731.9,707.34,374.52,880.06,772.84,0,5
327,3,98,2.6497,2,2401.1,2.6346,35.358,198.67,1175.1,1018.4,0
327,3,99,0,2,1207.1,-221.31,-380.88,252.17,-1283.5,1138.1,4
327,3,100,0,2,1606.3,454.88,0,1380.5,0,0,5
327,3,101,2.8372,2,1709.3,-1.8578,1002.9,867.65,380.59,-222.42,0
327,3,102,0,2,1998.3,919.43,788.34,272.5,1309.4,1040.2,3
327,3,103,1.0273,2,1713.2,1702.8,405.72,0,0,0,5
327,3,104,3.2587,2,1616.2,-258.82,247.23,-820.02,1136.4,515.18,0
327,3,105,1.112,2,1752.6,-71.934,565.77,54.098,-227.06,329.44,4
327,3,106,0,2,1719.1,1082.4,552.38,129.79,1189.2,400.52,3
328,0,1,50000,0,0,0,0,0,0,0,0
328,1,2,500,0,0,0,0,0,0,0,0
328,1,3,500,0,0,0,0,0,0,0,0
328,1,4,500,0,0,0,0,0,0,0,0
328,1,5,500,0,0,0,0,0,0,0,0
328,1,6,500,0,0,0,0,0,0,0,0
328,2,7,16.696,2.2293,807.08,295.02,0,599.02,37.584,25.623,0
328,2,8,10.468,19.219,1076.4,452.17,644.28,0,0,381.31,4
328,2,9,14.285,22.16,1052,0,52.793,554.94,464.95,257.39,1
328,2,10,17.676,0,360.55,280.67,489.53,338.38,458.58,32.053,0
328,2,11,16.767,7.9684,1139.4,618.35,124.42,188.44,395.62,472.12,0
328,2,12,17.231,23.702,775.97,513.13,410.5,0,552.93,691.3,3
328,2,13,15.533,8.6027,1088.4,163.6,554.27,229.76,84.956,0,0
328,2,14,17.125,13.341,1312.1,222.11,372.68,0,150.09,397.59,0
328,2,15,16.785,19.738,1150.9,0,721.68,685.01,19.837,309.07,1
328,2,16,16.107,13.069,513.95,496.02,381.26,550.9,84.901,0,0
328,2,17,0,0,1411.2,100.25,59.385,561.35,270.64,88.029,0
328,2,18,14.631,1.7521,862.77,290.88,115.66,51.417,118.07,366.19,0
328,2,19,4.5649,17.757,1366.4,0,461.72,114.73,511.92,274.25,1
328,2,20,11.944,25.092,1343.7,61.606,509.98,581.21,0,248.98,4
328,2,21,16.264,5.1742,784.67,555.34,269.74,175.11,399.1,275.96,0
328,2,22,10.289,8.7484,1303.9,22.894,382.09,414.28,572.64,0,0
328,2,23,17.545,25.059,1000.1,0,790.68,0,189.29,593.93,3
328,2,24,14.411,23.77,1018.9,60.23,461.12,23.699,660.73,20.636,5
328,2,25,16.162,0,867.87,465.94,123.55,491.56,393.22,281.7,0
328,2,26,13.818,29.284,1186.8,39.889,0,210.74,717.43,358.46,2
328,2,27,8.394,19.241,1107.2,0,0,176.04,0,573.65,4
328,2,28,13.432,9.5917,518.94,545.31,0,408.11,400.24,740.05,0
328,2,29,19.233,15.634,915.83,209.8,208.45,357.03,301.11,598.92,0
328,2,30,17.18,13.893,884.33,473.11,1.8624,19.248,672.24,501.24,0
328,2,31,10.163,22.116,494.36,28.41,683.72,225.2,128.06,476.23,1
328,2,32,13.968,22.837,1180.4,539.72,531.44,64.715,0,642.42,4
328,2,33,12.629,7.2725,892.58,0,366.8,160.38,544.28,309.74,0
328,2,34,19.282,26.487,724.48,556.4,107.22,0,237.54,588.02,3
328,2,35,18.035,10.521,1100.3,0,193.23,0,126.36,549.43,0
328,2,36,14.908,15.593,1137.6,10.194,400.11,185.47,276.4,215.57,1
328,2,37,14.639,22.365,967.68,0,0,274.84,512.34,20.848,2
328,2,38,13.54,7.737,1226.6,198.76,167.76,768.46,33.325,459.95,0
328,2,39,18.82,1.0332,821.75,465.94,563.52,619.74,636.67,718.05,0
328,2,40,12.38,0,1159.8,603.83,347.28,128.89,0,392.49,0
328,2,41,19.782,23.181,708.32,0,0,389.38,350.63,612.41,2
328,2,42,17.31,15.013,775.14,42.351,600.47,67.426,146.81,68.519,0
328,2,43,13.67,14.6,860.79,104.85,393.26,82.586,295.63,0,5
328,2,44,10.087,0.039364,1462.5,668.93,0,340.45,23.834,286.88,0
328,2,45,17.728,15.581,764.57,313.54,17.932,493.82,370,114.26,0
328,2,46,16.886,14.82,1365.3,355.76,255.07,311.12,483.61,0,0
328,2,47,9.3726,21.888,1367.8,158.41,213.36,120.27,128.09,105.94,5
328,2,48,16.976,12.602,769.78,781.53,411.15,290.24,240.01,183.09,0
328,2,49,14.537,21.97,1285.4,51.967,226.72,0,340.38,253.75,3
328,2,50,15.639,14.721,1057.8,450.86,0,566.54,0,206.28,0
328,2,51,6.2043,4.9735,1337.4,346.05,585.17,158.9,366.8,0,0
328,2,52,11.206,16.467,1061,107.83,278.48,146.94,52.709,637.47,4
328,2,53,17.204,23.075,1145,435.21,248.48,230.44,340.87,0,5
328,2,54,16.617,17.931,1196.9,245.92,431.18,416.49,616.24,505.68,1
328,2,55,17.921,16.411,1207.5,703.48,183.66,133.1,487.09,433.51,0
328,2,56,17.791,2.4742,1072.9,430.33,245.75,164.37,6.7095,0,0
328,3,57,1.2799,2,1859.1,1669.3,0,946.51,-894.88,-539.33,4
328,3,58,0,2,2288.7,761.09,1015.2,0,0,253.56,4
328,3,59,0,2,2735.9,0,474.93,456.44,127.71,740.38,1
328,3,60,0.21227,2,2087.5,509.82,385.3,774.49,1560.5,1354.7,2
328,3,61,0,2,2236,1292.1,144.43,768.16,351.71,535.42,2
328,3,62,0,2,1062.1,-88.241,685.13,0,300.24,810.95,1
328,3,63,0,2,2205.4,1026.3,783.06,-576.53,495.78,0,3
328,3,64,0,2,1226,748.48,289.79,0,596.59,475.56,3
328,3,65,1.0491,2,1068,0,55.544,896.7,128.79,287.59,1
328,3,66,3.5121,2,1500,234.58,142.27,409.2,647.78,0,0
328,3,67,0,2,1144.8,947.47,810.88,1031.3,877.33,748.71,5
328,3,68,3.8901,2,2057.6,753.1,-386.4,381.58,1513.7,-293.79,0
328,3,69,3.7129,2,1382.5,0,-50.485,249.79,-389.52,-589.15,0
328,3,70,0,2,1940.4,608.52,289.73,8.5329,0,196.49,4
328,3,71,0,2,2200.1,341.96,574.7,361.65,-426.27,363.24,4
328,3,72,0,2,1615.8,-167.85,962.62,234.27,399.37,0,1
328,3,73,0,2,1051.6,0,135.99,0,1452.3,221.11,3
328,3,74,3.3152,2,991.41,33.012,-118.05,444.14,-168.05,1633.7,0
328,3,75,0,2,595.98,159.33,230.24,836.56,-57.888,-89.827,5
328,3,76,3.2647,2,1833.8,1147.2,0,676.81,800.66,640.87,0
328,3,77,2.5358,2,2649.5,0,0,1133,0,798.87,0
328,3,78,0,2,2450.2,572.05,0,772.79,-653.25,998.15,4
328,3,79,2.7128,2,1069,-201.76,807.26,760.85,1933.5,17.184,0
328,3,80,0,2,902.34,362.26,444.31,-328.72,204.84,55.226,3
328,3,81,2.3517,2,1308.4,452.68,653.84,352.5,192.12,559.54,0
328,3,82,0,2,1249.8,-4.1666,-439.14,770.41,0,935.62,2
328,3,83,0,2,1403.1,0,319.03,276.01,1042.6,345.61,1
328,3,84,1.1327,2,139.16,-4.8289,607.58,0,1025,-661.84,5
328,3,85,3.172,2,1231,0,537.42,0,662.19,-627.19,0
328,3,86,1.3366,2,1746.3,-66.155,-57.325,222.94,107.86,471.03,1
328,3,87,0,2,1579.7,0,0,691.19,314.61,1125,2
328,3,88,0,2,1263.2,-278.06,7.096,380.02,413.12,788.83,1
328,3,89,2.0187,2,935.46,854.76,-76.016,975.26,1230.2,1160.2,0
328,3,90,0,2,1022.3,243.99,84.241,895.34,0,897.93,4
328,3,91,0,2,1159.8,0,0,-612.04,1001,1771,3
328,3,92,0,2,1522.4,677.01,-246.41,743.46,835.37,508.9,2
328,3,93,0.89072,2,1582.1,-157.74,1451.7,1149.8,89.515,0,1
328,3,94,1.2435,2,2097.1,-37.491,0,9.1698,167.88,462.44,1
328,3,95,0,2,302.66,191.41,644.17,909.93,1256.3,61.376,5
328,3,96,0,2,1292.6,446.99,-664.73,679.18,1077.5,0,2
328,3,97,0.02422,2,1563.3,500.26,1054.5,553.52,1652.6,1090.1,1
328,3,98,0.7027,2,939.94,1417.1,528.07,-339.25,192.25,35.415,3
328,3,99,2.664,2,1694.4,-23.35,442.53,0,1477.3,233.18,0
328,3,100,0,2,1451.2,7.696,0,1170,0,-276.03,5
328,3,101,0.21555,2,1722.5,-110.81,816.87,574.38,343.95,0,1
328,3,102,1.1139,2,1098,403.35,449.75,1009.9,737.71,-486.26,5
328,3,103,2.7703,2,1553.8,1156.2,368.99,1113.9,183.55,0,0
328,3,104,0,2,2462.2,759.57,624.1,826.77,7.9677,243.51,4
328,3,105,0,2,1058.5,722.43,600.41,841.72,313.85,534.64,4
328,3,106,0,2,1753.7,53.967,428.2,1218.4,-326.88,0,4
329,0,1,50000,0,0,0,0,0,0,0,0
329,1,2,500,0,0,0,0,0,0,0,0
329,1,3,500,0,0,0,0,0,0,0,0
329,1,4,500,0,0,0,0,0,0,0,0
329,1,5,500,0,0,0,0,0,0,0,0
329,1,6,500,0,0,0,0,0,0,0,0
329,2,7,15.792,7.94,786.47,381.92,0,433.7,176.68,354.89,0
329,2,8,14.561,29.236,1460.5,442.85,510.82,100.52,616.87,292.85,3
329,2,9,11.434,17.15,1102.9,536.46,200.64,370.91,196.69,523.93,4
329,2,10,13.309,17.998,1174.7,349.19,294.15,0,309.14,505.42,3
329,2,11,16.983,17.914,1083.2,466.33,105.86,230.73,87.205,274.52,4
329,2,12,6.4187,17.643,876.91,496.3,0,503.06,186.56,404.09,2
329,2,13,12.658,12.06,828.45,18.934,1.7006,223.69,0,686.5,0
329,2,14,14.765,7.8951,1508.5,510.78,64.552,240.99,43.653,72.187,0
329,2,15,8.595,14.751,796.56,160.75,135.34,403.49,71.862,147.46,4
329,2,16,8.353,11.792,1196.7,349.8,210.91,253.32,97.333,0,5
329,2,17,19.414,10.356,769.97,331.11,346.15,14.418,284.98,102.34,0
329,2,18,17.629,17.328,1147.2,615.68,313.67,765.5,83.054,48.311,0
329,2,19,15.756,28.392,1178.7,300.64,238.04,0,27.283,562.91,3
329,2,20,13.546,12.997,886.92,0,318.76,0,191.34,353.55,0
329,2,21,5.4406,8.7335,1316.2,444.01,0,403.63,626.44,287.48,2
329,2,22,16.328,32.219,1240.8,0,71.656,463.07,496.16,0,5
329,2,23,17.996,14.413,687.36,149.57,0,0,10.241,381.83,0
329,2,24,19.829,17.818,1100.9,118.6,237.61,364.22,600.09,65.582,0
329,2,25,17.701,37.147,751.68,231.46,0,108.87,506.03,0,5
329,2,26,15.763,32.553,1009.3,170.62,583.37,0,0,120.94,4
329,2,27,8.4003,14.572,1071.9,544.77,509.73,381.86,0,307.11,4
329,2,28,4.6496,24.865,1524.4,37.517,452.95,627.59,517.79,124.41,1
329,2,29,18.957,19.497,1221.6,456.22,0,442.19,162.85,500.74,2
329,2,30,15.07,19.998,1008.8,701.18,253.15,105.88,60.264,346.83,4
329,2,31,17.914,7.1918,922.39,80.387,0,561.77,323.93,159.36,0
329,2,32,9.0805,10.488,935.83,248.86,336.17,494.82,0,639.29,4
329,2,33,11.653,6.4338,960.3,74.385,216.8,145.23,416.68,189.37,0
329,2,34,15.709,5.0879,1038.3,258.07,0,345.53,689.31,1.4402,0
329,2,35,17.316,15.879,600.08,212.3,0,0,475.02,261.21,0
329,2,36,14.047,38.34,682.61,480.48,0,3.163,7.082,645.41,2
329,2,37,10.825,28.207,1550.9,434.67,201.81,357.58,301.04,594.45,2
329,2,38,19.017,12.603,1228.9,0,378.02,541.94,63.997,0,0
329,2,39,18.804,12.347,321.03,480.48,265.85,664.67,321.27,685.26,0
329,2,40,12.499,9.3876,1487.7,404.33,651.02,987.81,61.453,294.75,0
329,2,41,16.587,4.3725,613.5,325.26,276.57,0,322.49,0,0
329,2,42,12.615,34.782,962.08,0,288.01,279.22,0,60.956,4
329,2,43,13.45,13.247,1301.8,256,351.09,148.56,243.55,550.42,0
329,2,44,17.517,20.521,1332.8,396.51,387.89,13.491,258.63,187.66,3
329,2,45,7.4609,19.248,732.1,717.86,0,0,267.65,0,5
329,2,46,17.373,21.929,1308.3,205.84,411.97,189.98,329.27,270.85,3
329,2,47,6.3944,20.066,1248.2,0,0,0,380.4,118.62,3
329,2,48,12.349,15.93,1181.1,338.47,184.32,176.36,296.68,0,5
329,2,49,6.5061,0,1503.1,391.19,213.17,0,766.25,21.4,0
329,2,50,18.747,19.256,1437.8,410.9,756.31,22.25,659.89,142.4,3
329,2,51,17.499,4.1868,772.83,251.72,0,143,351.75,128.39,0
329,2,52,18.219,17.739,859.1,240.71,647.36,0,340.71,0,0
329,2,53,15.875,7.7434,1136.4,251.89,185.72,195.46,32.667,873.1,0
329,2,54,18.849,9.411,982.89,191.64,0,62.099,629.48,406.34,0
329,2,55,12.158,16.698,904.83,299.79,206.57,530.57,299.31,309.97,2
329,2,56,10.5,11.994,733.37,0,104.52,0,418.49,479.05,3
329,3,57,0.96808,2,1851.7,612.59,0,-763.34,724.43,703.39,3
329,3,58,0,2,1564.4,-872.1,365.41,154.74,775.94,41.65,1
329,3,59,3.8419,2,1532.5,534.92,58.63,502.7,740.89,194.56,0
329,3,60,0,2,1704.6,393.73,135.19,0,447.84,222.29,3
329,3,61,1.5571,2,1708.5,88.649,1335.5,-628.89,-102.62,960.94,3
329,3,62,0,2,806.6,623.88,0,-236.38,531.36,-246.94,5
329,3,63,1.2085,2,1087.8,517.81,998.14,711.78,0,-312.56,5
329,3,64,0,2,2375.7,-117.47,1097.1,206.81,201.44,575.69,1
329,3,65,0,2,1327.4,715.77,228.47,1542,754.66,-291.17,5
329,3,66,0,2,1822.9,-189.9,237.9,531.68,347.06,0,1
329,3,67,0,2,2055.2,-229.03,-367.97,431.18,34.218,881.33,2
329,3,68,0,2,1684.7,488.76,958.74,562.07,1018.9,683.85,1
329,3,69,0,2,1868,328.23,194.1,0,-232.58,267.66,4
329,3,70,0,2,1952.2,0,1052.3,0,103.01,765.65,3
329,3,71,0.92197,2,1393.5,-14.375,0,705.13,143.82,855.82,1
329,3,72,0,2,2278.6,0,1025.2,493.09,648.14,0,5
329,3,73,0,2,2825.1,270.34,0,0,1002.1,768.57,3
329,3,74,0,2,1549.2,1369.2,292.62,547.72,373.65,405.24,2
329,3,75,3.8467,2,1063.9,211.71,0,440.06,705.6,0,0
329,3,76,0,2,1559.3,256.7,1379.4,0,0,632.47,4
329,3,77,0,2,1169.6,418.56,856.72,409.2,0,1400,4
329,3,78,2.8334,2,866.7,1188.6,639.31,-503.47,41.035,211.58,0
329,3,79,0,2,1857.2,469.98,0,1266.7,262.95,417.15,2
329,3,80,3.3584,2,1958.5,891.72,1383.3,-359.61,1202.8,414.73,0
329,3,81,0,2,725.99,176.81,0,1202.6,1203.1,571.47,2
329,3,82,3.2779,2,1523.6,156.2,-223.42,186.98,0,108.02,0
329,3,83,0,2,1942.8,283.65,-22.697,95.196,361.73,190.02,2
329,3,84,2.2547,2,1611.6,644.2,0,1346.2,-57.985,-345.56,0
329,3,85,3.6595,2,1996.9,1158.2,0,0,-254.54,-180.25,0
329,3,86,2.4952,2,508.31,1221.2,0,829.39,492.13,205.61,0
329,3,87,0,2,2221.6,224.08,874.45,-659.14,399.77,1132.7,3
329,3,88,0,2,1347.9,0,359.04,515.62,226.85,0,5
329,3,89,0,2,1449.5,495.2,432.97,165.16,213.05,464.35,3
329,3,90,0,2,2138.7,-35.957,-60.655,270.4,-170.76,572.41,4
329,3,91,0,2,2171.8,401.39,112.97,0,743.94,0,5
329,3,92,0,2,2144.5,0,967.5,163.83,0,1079.1,4
329,3,93,0,2,1790.5,263.25,1200.7,779.69,-243.87,653.63,4
329,3,94,0,2,1690.4,774.49,443.37,1207.6,379.77,1167.3,4
329,3,95,0,2,2386.7,1431.3,0,0,274.51,0,5
329,3,96,0,2,1970.5,637.97,386.93,1025.3,1304,598.06,2
329,3,97,0,2,2126.8,0,0,0,605.59,613.28,3
